id,LD,TTR,CTTR,RTTR,LogTTR,Uber,LV,VV1,SVV1,CVV1,VV2,NV,AdjV,AdvV,ModV,MTLD,AWL,NumChar,NumSyll,MLC,MLS,MLT,C/S,T/S,C/T,CT/T,DC/C,DC/T,CP/C,CP/T,CN/C,CN/T,VP/T,NumNP,NumVP,NumPP,NPSize,VPSize,PPSize,NumDC,NumCT,CoOrd,NumSBAR,TreeHeight,TRAD_Kincaid,TRAD_Coleman
WRLevel2_2007-08_popscile,0.721212,0.46,4.52,6.4,0.85,35.94,0.579832,1.25,37.5,4.33,0.38,0.51,0.06,0.02,0.09,6.82,0.006061,4.290322581,1.235294,13.5,4.76,4.5,0.56,1.68,0.333333333,0.07,0.21,0.07,0,0,0.78,0.26,0.61,2.27,1.04,0.52,1.64,2.07,2,0.12,0.12,0,0.12,6.08,4.68,-0.05
WRLevel2_2007-08_turndown,0.882353,0.53,4.9,6.94,0.87,42.06,0.57037,1.04,24.04,3.46,0.27,0.41,0.13,0.1,0.23,7.52,0.006536,3.96350365,1.259259,9.88,11.25,5.09,1.21,2.35,0.514893617,0.24,0.47,0.24,0,0,1.17,0.6,1.09,3.14,2.57,1.14,1.59,2.36,2.12,0.571428571,0.571428571,0,0.57,9.07,5.03,2.32
WRLevel2_2000-01_pass,0.661654,0.45,4.19,5.93,0.84,33.33,0.568182,1.4,19.6,3.13,0.16,0.74,0.06,0.02,0.09,5.08,0,4.967391304,1.566667,43.25,2.378378,6.17,0.1,0.75,0.133333333,0.07,0.5,0.07,0.25,0.03,3,0.42,0.28,1.29,0.21,0.13,2.33,1.75,2,0.054054054,0.054054054,0.025,0.05,4.45,5.05,2.26
WRLevel2_2003-04_reading,0.774834,0.48,4.59,6.5,0.86,37.29,0.589744,1.11,22.22,3.33,0.24,0.55,0.12,0.06,0.18,5.79,0.006623,4.440677966,1.470085,35.79,4.068966,5.96,0.17,1.03,0.165048544,0,0.2,0.03,0.4,0.06,2.2,0.36,0.9,1.58,0.93,0.34,1.78,2.22,2,0,0.034482759,0.068,0.13,5.37,5.91,1.83
WRLevel2_2002-03_cheese,0.846154,0.5,4.71,6.67,0.86,39.04,0.560606,1.04,25.04,3.53,0.26,0.54,0.11,0.04,0.15,6.32,0,4.022727273,1.161765,14.5,8,4.7,0.66,2.05,0.32195122,0.08,0.25,0.08,0.58,0.18,2,0.64,1,2.72,2.05,0.66,1.71,2.21,2,0.166666667,0.166666667,0.3828,0.16,7.55,5.69,0.91
WRLevel2_2003-04_everybit,0.775,0.53,5.04,7.13,0.87,42.61,0.572581,1.31,32.89,4.05,0.3,0.51,0.13,0.01,0.14,6.18,0.00625,4.136363636,1.301587,16.45,5.904762,4.52,0.55,2,0.275,0.12,0.45,0.12,0.72,0.2,1.27,0.35,0.7,2.8,1.4,0.55,1.57,2.39,2.09,0.25,0.25,0.396,0.25,6.5,6.07,0.51
WRLevel2_2004-05_wampa,0.759259,0.48,4.7,6.65,0.86,37.76,0.577236,1.2,28.8,3.79,0.26,0.52,0.14,0.03,0.17,6.14,0.012346,4.379032258,1.290323,31.83,4.428571,5.16,0.2,1.27,0.157480315,0.05,0.5,0.08,1,0.16,3.33,0.54,0.78,1.65,1,0.34,1.91,2.17,2,0.068965517,0.103448276,0.2,0.1,5.62,6.37,1.2
WRLevel2_2008-09_hispanic,0.777778,0.58,5.59,7.9,0.89,50.56,0.674603,1.35,31.11,3.94,0.22,0.54,0.2,0.02,0.23,7.06,0.018519,4.5078125,1.492308,12.2,7.222222,5.9,0.75,1.55,0.483870968,0.03,0.13,0.06,0.33,0.16,2.46,1.19,0.67,2.7,1.05,0.85,1.7,2.14,2,0.05,0.1,0.2475,0.1,6.45,7.96,3.83
WRLevel2_2009-10_pumpkin,0.8,0.51,4.97,7.03,0.87,41.28,0.578125,1.75,49,4.94,0.27,0.53,0.11,0.03,0.15,5.42,0.0125,4.361538462,1.335938,9.78,5.565217,4.13,0.76,1.8,0.422222222,0.06,0.15,0.06,0.1,0.04,1,0.42,0.8,1.92,1.44,0.56,1.87,1.88,2,0.12,0.12,0.076,0.12,6.44,4.86,1.51
WRLevel2_2006-07_readpoem,0.804054,0.56,5.33,7.53,0.89,47.29,0.672269,0.96,25.03,3.53,0.31,0.53,0.1,0.01,0.12,5.7,0.006757,4.277310924,1.333333,19.55,5.666667,4.09,0.37,1.79,0.206703911,0.06,0.33,0.06,0.44,0.09,2.33,0.48,0.69,1.79,1.25,0.5,1.72,2.2,2,0.125,0.125,0.1628,0.12,6.2,5.46,0.76
WRLevel2_2011-2012_dontplayiwthfire,0.795181,0.55,5.36,7.58,0.88,46.31,0.643939,1.36,40.9,4.52,0.32,0.51,0.06,0.05,0.11,6.4,0.018072,4.088888889,1.253731,9.4,6.285714,4.08,1,2.29,0.436681223,0.02,0.05,0.02,0.1,0.04,0.4,0.17,1.02,2.4,2.35,0.65,1.7,2.08,2,0.05,0.05,0.1,0.05,7.4,4.98,0.92
WRLevel2_2002-03_coldest,0.819277,0.54,5.23,7.4,0.88,44.72,0.647059,1.31,27.56,3.71,0.2,0.59,0.08,0.08,0.17,5.69,0.012048,4.352941176,1.306569,9.78,6.47619,4.76,0.9,1.85,0.486486486,0.1,0.21,0.1,0.36,0.17,0.89,0.43,0.97,2.28,1.8,0.57,1.72,2.28,2,0.19047619,0.19047619,0.324,0.23,7.14,6.9,2.05
WRLevel2_2008-09_goingplaces,0.845679,0.43,4.15,5.87,0.84,32.59,0.518248,1.46,32.26,4.01,0.24,0.56,0.08,0.08,0.17,5.85,0.024691,4.277372263,1.350365,11.31,6.85,4.76,0.8,1.9,0.421052632,0.05,0.12,0.05,0.12,0.05,0.81,0.34,0.71,2.8,1.35,1.25,1.62,2.29,2,0.1,0.1,0.096,0.1,6.65,5.97,1.45
WRLevel2_2003-04_healthy,0.879747,0.49,4.58,6.48,0.86,37.59,0.553957,0.9,18.18,3.01,0.23,0.47,0.12,0.07,0.2,7.14,0.018987,4.251798561,1.237762,12.28,9.533333,4.52,0.93,2.53,0.367588933,0.1,0.28,0.1,0.42,0.15,1.21,0.44,1.26,2.93,3.2,0.66,1.86,2.18,2,0.266666667,0.266666667,0.3906,0.33,9.46,6.8,2.55
WRLevel2_2004-05_monarches,0.85,0.51,4.9,6.92,0.87,40.49,0.602941,1.56,39.06,4.41,0.23,0.58,0.12,0.05,0.17,6.27,0.01875,5.154411765,1.514706,10.82,8,4.27,0.8,2.04,0.392156863,0,0,0,0.17,0.06,1.29,0.51,0.62,2.61,1.28,0.95,1.6,2.25,2,0,0,0.136,0,6.71,9.95,2.96
WRLevel2_2008-09_savingrain,0.847953,0.56,5.5,7.78,0.89,48.29,0.655172,1.33,48,4.89,0.32,0.52,0.1,0.03,0.14,6.82,0.02924,4.448275862,1.376712,9.94,8.588235,4.97,1.11,2.23,0.497757848,0.1,0.21,0.1,0.26,0.13,1.05,0.52,1.07,2.58,2.41,0.64,2.04,2,2,0.235294118,0.235294118,0.2886,0.23,7.88,7.7,3.77
WRLevel2_2009-10_volcanoes,0.781065,0.43,4.28,6.05,0.84,33.2,0.5,1.47,45.76,4.78,0.29,0.46,0.14,0.07,0.21,5.99,0.023669,4.441176471,1.431818,8.56,5.28,4.02,0.88,1.88,0.468085106,0.04,0.08,0.04,0.17,0.08,0.73,0.34,0.77,1.8,1.46,0.34,1.82,2.1,2,0.076923077,0.076923077,0.1496,0.07,5.96,5.38,1.2
WRLevel2_2004-05_astornaut,0.826087,0.41,3.94,5.57,0.83,30.67,0.458647,1.42,38.36,4.37,0.31,0.63,0.04,0,0.04,5.85,0,4.398496241,1.395683,25.85,6.333333,4.64,0.33,1.85,0.178378378,0.02,0.14,0.02,0.28,0.05,3.42,0.61,0.79,2.19,1.47,0.71,2.04,2.19,2,0.047619048,0.047619048,0.0924,0.04,6.61,7.58,4.08
WRLevel2_2009-10_rushmore,0.852761,0.52,5.01,7.09,0.87,42.06,0.582734,1.22,33.13,4.07,0.25,0.48,0.15,0.04,0.2,8.15,0.018405,4.460431655,1.423611,10.16,10.214286,4.69,1.05,2.29,0.458515284,0.12,0.27,0.12,0.11,0.05,1.88,0.87,1,2.52,2.29,0.88,2.02,2.1,2,0.294117647,0.294117647,0.1155,0.29,8.23,6.86,2.76
WRLevel2_2006-07_watcj,0.736264,0.41,4.17,5.9,0.83,31.95,0.5,1.25,18.75,3.06,0.17,0.72,0.09,0.01,0.1,5.02,0.010989,4.037313433,1.380597,23,5.153846,8.27,0.34,0.96,0.354166667,0.08,0.33,0.12,0.11,0.04,3.55,1.28,0.56,2.34,0.53,0.73,1.86,2.07,2,0.076923077,0.115384615,0.0374,0.11,5.92,4.23,0.93
WRLevel2_2006-07_flyfly,0.784091,0.45,4.56,6.45,0.85,35.8,0.550725,1.66,50,5,0.28,0.59,0.06,0.05,0.12,6.74,0.028409,5.166666667,1.478261,11.05,6.571429,4.42,0.75,1.87,0.401069519,0.04,0.11,0.04,0.11,0.04,0.83,0.33,0.73,2.45,1.37,0.79,1.59,2.06,2,0.083333333,0.083333333,0.0825,0.16,6.2,9.46,3.64
WRLevel2_2009-10_thanking,0.811765,0.54,5.33,7.53,0.88,45.2,0.623188,1.75,49,4.94,0.26,0.59,0.07,0.03,0.11,6.58,0.023529,4.178571429,1.391304,10.77,6,4.31,0.75,1.87,0.401069519,0.06,0.16,0.06,0.22,0.08,2,0.8,0.75,2.33,1.41,0.58,1.75,2.02,2,0.125,0.125,0.165,0.12,6.66,4.87,2.61
WRLevel2_2000-01_nutrition,0.880952,0.61,5.91,8.35,0.9,55.78,0.682432,1.06,36.12,4.25,0.32,0.42,0.14,0.07,0.21,7.16,0.011905,4.608108108,1.42953,12.4,8.764706,3.87,0.83,2.66,0.312030075,0.08,0.26,0.08,0.2,0.06,2.2,0.68,1.06,2.5,2.83,0.77,1.75,2.17,2,0.222222222,0.222222222,0.166,0.38,9.33,7.98,3.64
WRLevel2_2004-05_wb,0.875,0.5,4.86,6.87,0.86,39.78,0.564626,1.6,72.32,6.01,0.44,0.34,0.09,0.07,0.17,7.71,0.017857,4.523809524,1.317568,8.5,9.1875,4.67,1.22,2.22,0.54954955,0.27,0.5,0.27,0.13,0.07,1.27,0.7,1.27,3.16,2.83,0.72,1.45,2.15,2.07,0.611111111,0.611111111,0.1586,0.61,8.55,7.23,2.86
WRLevel2_2011-2012_flying,0.822086,0.52,5.19,7.34,0.87,43.42,0.61194,1.41,33.88,4.11,0.23,0.59,0.08,0.03,0.12,6.2,0.030675,4.171641791,1.330882,10.72,5.4,3.86,0.66,1.85,0.356756757,0,0,0,0.22,0.08,0.66,0.24,0.64,2.11,1.18,0.55,1.85,2.03,2,0,0,0.1452,0,6.18,3.56,0.24
WRLevel2_2008-09_firefigh,0.818713,0.54,5.35,7.57,0.88,45.32,0.628571,1.04,27.04,3.67,0.26,0.55,0.07,0.07,0.14,5.68,0.011696,4.241134752,1.411348,11.52,6.409091,4.66,0.7,1.75,0.4,0.07,0.17,0.07,0.11,0.04,1.76,0.71,0.83,2.33,1.45,0.7,1.69,2.22,2,0.125,0.125,0.077,0.12,6.41,5.87,1.74
WRLevel2_2006-07_coins,0.817647,0.54,5.31,7.51,0.88,45.57,0.625899,1.15,34.61,4.16,0.29,0.55,0.06,0.03,0.1,7.23,0.011765,4.421428571,1.4375,11.75,9.333333,5.37,1.06,2.33,0.454935622,0.2,0.43,0.2,0.18,0.08,1.75,0.8,1.08,3.26,2.53,0.8,1.91,2.21,2,0.466666667,0.466666667,0.1908,0.46,8.73,6.56,2.37
WRLevel2_2008-09_withpoet,0.814607,0.53,5.22,7.39,0.87,43.83,0.634483,1.56,60.84,5.51,0.39,0.39,0.07,0.13,0.2,6.58,0.005618,4.299319728,1.37931,11.41,8.529412,4.21,1,2.7,0.37037037,0.15,0.41,0.15,0.35,0.13,2,0.73,1,3.23,2.7,0.64,1.34,2.23,2,0.411764706,0.411764706,0.35,0.47,9.23,5.9,3.86
WRLevel2_2011-2012_lawofland,0.786585,0.48,4.77,6.74,0.86,38.29,0.55814,2.05,80.05,6.32,0.4,0.52,0.05,0.02,0.07,7.45,0.042683,4.446969697,1.472868,10.77,4.777778,3.12,0.62,2.13,0.291079812,0.03,0.11,0.03,0,0,0.88,0.25,0.61,1.79,1.31,0.41,1.73,1.84,1.91,0.068965517,0.068965517,0,0.06,6.17,4.72,2.35
WRLevel2_2002-03_nutrition,0.638462,0.35,3.3,4.67,0.79,25.62,0.409639,1.87,28.12,3.75,0.16,0.74,0.08,0,0.08,6.02,0.007692,3.963855422,1.3,58.66,2.766667,5.67,0.11,1.14,0.096491228,0,0,0,0,0,6.33,0.61,0.32,1.62,0.37,0.4,2.61,1.9,2,0,0,0,0,5.07,-5.26,-4.66
WRLevel2_2000-01_sharrk,0.74026,0.33,3.22,4.55,0.79,24.92,0.333333,2.16,28.16,3.75,0.13,0.71,0.1,0.05,0.15,4.08,0.006494,4.45,1.263158,92.5,3.5625,6.6,0.06,0.87,0.068965517,0,0,0,1,0.07,10,0.71,0.21,1.5,0.18,0.34,2.54,1.83,2,0,0,0.06,0,4.56,6.31,-0.73
WRLevel2_2000-01_state,0.688312,0.36,3.61,5.11,0.8,27.69,0.40566,2.8,39.2,4.42,0.14,0.75,0.1,0.01,0.11,4.38,0,4.580357143,1.351852,38.6,2.65,6.43,0.12,0.75,0.16,0,0,0,0,0,3.6,0.6,0.26,1.35,0.2,0.2,2.38,1.75,2,0,0,0,0,4.3,5.87,1.82
WRLevel2_2003-04_story,0.818681,0.54,5.46,7.72,0.88,46.54,0.637584,1.22,40.33,4.49,0.31,0.5,0.15,0.01,0.17,6.74,0.005495,4.8,1.384106,9.47,8.388889,4.97,1.16,2.22,0.522522523,0.17,0.33,0.17,0.23,0.12,1,0.52,1,3.05,2.22,0.83,1.81,2.17,2,0.388888889,0.388888889,0.2668,0.44,7.5,9.2,3.08
WRLevel2_2004-05_life,0.764331,0.44,4.37,6.19,0.84,34.26,0.55,1.6,38.4,4.38,0.25,0.6,0.11,0.03,0.14,5.6,0.019108,4.52892562,1.44,17.54,4.137931,4.94,0.37,1.34,0.276119403,0.02,0.27,0.07,0.18,0.05,2.18,0.61,0.74,1.79,1,0.48,1.9,2.06,1.92,0.034482759,0.103448276,0.0666,0.1,5.51,5.57,1.59
WRLevel2_2007-08_penguinnews,0.763736,0.45,4.65,6.58,0.85,36.35,0.539568,1.52,39.76,4.45,0.25,0.51,0.1,0.11,0.22,7.02,0.005495,4.042253521,1.411348,14.85,6.086957,4.95,0.56,1.68,0.333333333,0.02,0.07,0.02,0.07,0.02,1.64,0.54,0.57,2.31,0.96,0.4,1.91,2.08,2,0.04,0.04,0.0392,0.04,6.16,4.39,1.6
WRLevel2_2010-11_adayof,0.797753,0.53,5.46,7.73,0.88,45.9,0.591549,1.45,46.54,4.82,0.28,0.59,0.11,0,0.12,6.58,0.011236,4.472222222,1.485915,9.36,5.68,4.03,0.81,1.88,0.430851064,0.05,0.13,0.05,0.13,0.05,1.63,0.7,0.6,2.22,1.14,0.55,1.81,2,2,0.111111111,0.111111111,0.1053,0.11,6.25,6.08,2.67
WRLevel2_2001-02_seesouth,0.727941,0.38,3.6,5.09,0.81,27.9,0.40404,2.28,36.57,4.27,0.14,0.75,0.09,0,0.09,5.76,0.014706,4.666666667,1.459459,14.83,3.96,4.13,0.48,1.72,0.279069767,0.04,0.16,0.04,0.16,0.04,0.75,0.2,0.41,1.72,0.72,0.36,2.46,1.88,2,0.08,0.08,0.0768,0.08,5.52,3.83,0.46
WRLevel2_2010-11_whoisuse,0.76,0.56,5.75,8.13,0.89,49.84,0.661654,1.21,34.08,4.12,0.25,0.63,0.08,0.02,0.1,6.61,0.028571,4.277372263,1.433824,14.78,5.115385,5.3,0.5,1.39,0.35971223,0.02,0.07,0.02,0.28,0.1,1.42,0.51,0.69,2.07,0.96,0.57,1.84,2.11,2,0.035714286,0.035714286,0.14,0.03,5.85,4.69,1.35
WRLevel2_2000-01_dinosaur,0.604938,0.4,4.02,5.69,0.82,30.83,0.479592,1.18,15.36,2.77,0.15,0.76,0.06,0.01,0.08,4.73,0.018519,4.926605505,1.581633,67.33,2.390244,5.94,0.07,0.82,0.085365854,0,0,0,0.33,0.02,4.66,0.41,0.47,1.39,0.39,0.34,1.8,2,2,0,0,0.0231,0.02,4.68,8.33,6.35
WRLevel2_2010-11_hurray.html,0.813559,0.47,4.79,6.77,0.85,37.86,0.513889,1.24,38.44,4.38,0.31,0.59,0.05,0.05,0.1,5.91,0.011299,4.321917808,1.388889,10.78,5.333333,4.18,0.7,1.81,0.386740331,0.04,0.1,0.04,0,0,1.05,0.4,0.77,2.07,1.4,0.66,1.83,2,2,0.074074074,0.074074074,0,0.07,6.44,5.37,0.74
WRLevel2_2010-11_stormy,0.802198,0.56,5.8,8.21,0.89,50.33,0.657534,1.12,31.36,3.95,0.25,0.51,0.1,0.06,0.16,6.69,0.027473,4.228187919,1.321918,11.66,5.615385,4.2,0.66,1.85,0.356756757,0.04,0.11,0.04,0.16,0.06,1.11,0.4,0.82,2.11,1.51,0.59,1.66,2.14,2,0.074074074,0.074074074,0.1056,0.14,6.37,4.81,0.68
WRLevel2_2011-2012_firesafety,0.845714,0.55,5.62,7.95,0.89,48.5,0.621622,0.96,25.03,3.53,0.25,0.53,0.04,0.09,0.14,7.25,0,4.22972973,1.33557,15.53,6.208333,3.81,0.5,2.03,0.246305419,0.09,0.38,0.09,0.3,0.07,0.76,0.18,0.88,1.88,1.8,0.53,1.85,2.06,2.21,0.192307692,0.192307692,0.15,0.19,6.96,4.95,1.23
WRLevel2_2004-05_pumpkin,0.84153,0.49,4.92,6.96,0.86,39.51,0.558442,1.63,50.57,5.02,0.27,0.49,0.15,0.07,0.22,7.73,0,4.147435897,1.285714,10.63,7.7,4.69,0.95,2.15,0.441860465,0.06,0.15,0.06,0.15,0.06,0.94,0.41,0.9,2.2,1.95,1,1.88,2.07,2,0.15,0.15,0.1425,0.15,7.35,5.87,2.04
WRLevel2_2006-07_pumpkinss,0.751244,0.54,5.65,7.99,0.88,47.23,0.622517,1.28,34.71,4.16,0.21,0.57,0.15,0.03,0.18,6.25,0.004975,4.512987013,1.435065,15.57,7.380952,5.31,0.63,1.86,0.338709677,0,0.07,0.02,0.14,0.04,2.42,0.82,0.8,1.95,1.5,0.59,2.37,1.84,2,0,0.045454545,0.0882,0.04,6.63,7.56,3.08
WRLevel2_2001-02_medals,0.617021,0.32,3.16,4.47,0.78,24.45,0.390805,2.71,51.57,5.07,0.26,0.61,0.12,0,0.12,5.85,0,4.21875,1.343434,24,2.636364,5.64,0.24,1.03,0.233009709,0.02,0.12,0.02,0.5,0.11,1.25,0.29,0.44,1.54,0.45,0.27,1.92,2.13,2,0.03030303,0.03030303,0.12,0.03,4.93,-1.97,-3.32
WRLevel2_2001-02_batwings,0.658228,0.34,3.37,4.77,0.79,25.88,0.384615,1.75,24.5,3.5,0.12,0.73,0.14,0,0.14,4.62,0.012658,4.267857143,1.268908,17.9,4,5.18,0.42,1.46,0.287671233,0.07,0.27,0.07,0.09,0.02,2.36,0.68,0.5,1.92,0.73,0.19,2.27,2,2,0.115384615,0.115384615,0.0378,0.11,5.61,6.12,0.29
WRLevel2_2002-03_lifeinspae,0.84492,0.5,5.14,7.28,0.87,41.67,0.56962,1.34,41.78,4.57,0.26,0.55,0.07,0.07,0.15,6.64,0.016043,4.632911392,1.371069,10.4,7.95,4.72,0.95,2.09,0.454545455,0.06,0.15,0.06,0.35,0.15,0.65,0.29,0.97,2.57,2.04,0.85,1.7,2.37,2.11,0.142857143,0.142857143,0.3325,0.14,7.33,8.39,3.46
WRLevel2_2003-04_mljleader,0.845304,0.49,4.97,7.03,0.86,40.07,0.562092,1.12,31.36,3.95,0.23,0.6,0.09,0.04,0.14,7.25,0,4.575163399,1.548387,11.22,7.285714,5.45,0.94,1.94,0.484536082,0.1,0.22,0.1,0.11,0.05,1.22,0.59,1.02,2.63,2,0.78,2.27,2.13,2,0.210526316,0.210526316,0.1034,0.26,7.36,6.97,2.53
WRLevel2_2003-04_schoolss,0.796954,0.42,4.49,6.36,0.84,34.26,0.509554,1.5,36,4.24,0.23,0.62,0.1,0.02,0.13,6.38,0.010152,4.50625,1.33758,15.92,5.814815,4.2,0.51,1.96,0.260204082,0.01,0.07,0.01,0.28,0.07,2,0.52,0.43,2.55,0.85,1.18,1.46,2.26,2,0.037037037,0.037037037,0.1428,0.03,6.14,5.92,1.5
WRLevel2_2011-2012_exploringarctic,0.830601,0.5,5.09,7.21,0.87,41.1,0.578947,1.38,49.84,4.99,0.33,0.59,0.02,0.02,0.05,6.64,0.010929,4.167741935,1.341935,9.04,7.238095,4.72,1.09,2.09,0.5215311,0.09,0.17,0.09,0.08,0.04,0.65,0.34,0.9,2.8,1.9,0.85,1.89,2.12,2,0.19047619,0.19047619,0.0872,0.19,7.42,4.97,0.74
WRLevel2_2000-01_timetravelers,0.854839,0.52,5.2,7.35,0.87,42.92,0.597484,1.36,46.24,4.8,0.32,0.51,0.04,0.09,0.14,7.66,0,4.305389222,1.377358,9.52,10.666667,5.55,1.4,2.4,0.583333333,0.16,0.28,0.16,0.19,0.11,0.76,0.44,1.13,3.53,2.73,1.26,1.88,2.34,1.94,0.4,0.4,0.266,0.53,8.8,6.88,1.77
WRLevel2_2006-07_chinese,0.84375,0.49,5.06,7.15,0.86,40.74,0.561728,1.26,36.56,4.27,0.23,0.53,0.19,0.03,0.23,7.42,0.015625,4.503030303,1.386503,12.93,9.055556,6.46,0.94,1.88,0.5,0.06,0.25,0.12,0.62,0.31,3.31,1.65,1.06,3.58,2,0.94,1.93,2.14,2.06,0.117647059,0.235294118,0.5828,0.23,7.58,7.89,3.02
WRLevel2_2006-07_dinosaur,0.784615,0.5,5.24,7.41,0.87,41.96,0.581699,1.68,62.22,5.57,0.29,0.52,0.1,0.07,0.17,7.39,0.010256,4.91503268,1.484076,8.8,6.038462,3.85,0.96,2.19,0.438356164,0.08,0.2,0.08,0.08,0.03,1.08,0.47,0.78,2.38,1.73,0.73,1.56,2.08,2.05,0.192307692,0.192307692,0.0768,0.19,7.07,12,6.42
WRLevel2_2009-10_hooray,0.78125,0.52,5.5,7.78,0.87,44.96,0.606667,1.42,42.85,4.62,0.26,0.53,0.14,0.02,0.17,6.68,0.03125,4.401315789,1.415584,10.57,6.16,4.44,0.77,1.85,0.416216216,0.06,0.14,0.06,0.14,0.06,1.33,0.56,0.84,2.33,1.55,0.74,1.71,2.16,2.1,0.111111111,0.111111111,0.1078,0.14,6.88,7.14,3.54
WRLevel2_2011-2012_happyhar,0.822917,0.47,4.94,6.99,0.86,38.65,0.550633,1.5,54,5.19,0.33,0.5,0.11,0.02,0.14,6.66,0,4.14556962,1.246835,10.04,6.076923,4.33,0.88,2.04,0.431372549,0.03,0.18,0.07,0.27,0.11,0.59,0.25,0.82,2.31,1.68,0.72,1.67,2.21,2.16,0.08,0.16,0.2376,0.16,7.2,4.02,-0.31
WRLevel2_2003-04_inventions,0.784211,0.51,5.28,7.46,0.87,42.9,0.563758,1.71,61.71,5.55,0.31,0.53,0.1,0.02,0.13,7.17,0,4.681528662,1.443709,11.21,7.190476,4.17,0.86,2.31,0.372294372,0.07,0.21,0.07,0.21,0.07,0.84,0.31,0.72,2.81,1.68,0.95,1.72,2.27,2,0.181818182,0.181818182,0.1806,0.18,6.9,9.37,4.02
WRLevel2_2007-08_hny,0.829897,0.55,5.73,8.11,0.88,48.76,0.63354,1.26,30.31,3.89,0.2,0.58,0.17,0.02,0.2,5.89,0.010309,4.533333333,1.440994,11.94,8.473684,5.65,0.9,1.9,0.473684211,0,0,0,0.38,0.18,3.33,1.57,0.63,3.2,1.2,1.05,2.07,2.25,2.09,0,0,0.342,0,6.6,7.66,2.33
WRLevel2_2009-10_powow,0.822917,0.45,4.81,6.8,0.85,37.36,0.550633,1.42,52.65,5.13,0.3,0.52,0.13,0.04,0.17,5.75,0.010417,4.360759494,1.392405,10,5.851852,4.23,0.78,1.85,0.421621622,0.01,0.04,0.01,0.31,0.13,1.54,0.65,0.69,2.39,1.28,0.67,1.73,2.25,2,0.035714286,0.035714286,0.2418,0.03,6.1,5.47,1.93
WRLevel2_2000-01_whtswrong,0.825,0.48,5.02,7.11,0.86,39.68,0.551515,1.4,49,4.94,0.29,0.46,0.11,0.07,0.18,8.9,0.01,4.502994012,1.260355,12.11,11.266667,5.58,1.05,2.29,0.458515284,0.2,0.44,0.2,0.27,0.12,1.72,0.79,1.23,2.94,2.82,1.11,1.82,2.18,2,0.470588235,0.470588235,0.2835,0.58,9.11,8.14,3.51
WRLevel2_2007-08_reachforstar,0.802083,0.52,5.43,7.68,0.87,44.59,0.577922,1.15,34.61,4.16,0.26,0.57,0.12,0.01,0.14,7.27,0.010417,4.35443038,1.449367,11.36,7.333333,5.53,0.86,1.77,0.485875706,0.12,0.26,0.12,0.05,0.02,1.15,0.56,0.92,2.81,1.63,0.68,1.82,2.13,2.06,0.227272727,0.227272727,0.043,0.22,7.09,5.92,2.08
WRLevel2_2010-11_letsceleb,0.742718,0.54,5.94,8.4,0.88,49.25,0.633987,1.44,51.84,5.09,0.27,0.51,0.12,0.06,0.19,6.49,0.014563,4.564102564,1.484076,10.39,6.038462,4.5,0.76,1.76,0.431818182,0.05,0.13,0.05,0.17,0.07,1.78,0.77,0.79,2.4,1.4,0.53,1.55,2.28,2,0.1,0.1,0.1292,0.1,6.56,7.16,4.16
WRLevel2_2005-06_hollights,0.827411,0.48,5.07,7.18,0.86,39.99,0.539877,1.8,68.76,5.86,0.3,0.54,0.14,0,0.15,7.05,0.015228,4.908536585,1.595092,11.1,6.269231,4.03,0.76,2.11,0.360189573,0.01,0.05,0.01,0.2,0.07,1.5,0.54,0.78,2.61,1.65,0.69,1.73,2.2,2,0.038461538,0.038461538,0.152,0.03,6.53,9.03,6.04
WRLevel2_2007-08_eat,0.8125,0.52,5.67,8.02,0.88,46.39,0.615385,1.33,48,4.89,0.29,0.49,0.13,0.05,0.18,7.31,0.004808,4.573964497,1.360465,11.55,7.347826,4.2,0.86,2.39,0.359832636,0.07,0.15,0.05,0.1,0.03,1.4,0.5,0.67,2.56,1.6,0.56,1.83,2.21,2.07,0.173913043,0.130434783,0.086,0.13,7.04,7.94,1.91
WRLevel2_2002-03_amazon,0.778378,0.44,4.49,6.36,0.84,34.78,0.555556,2.1,44.1,4.69,0.17,0.47,0.22,0.09,0.31,5.74,0.043243,4.174496644,1.277778,9.08,6.545455,4.64,1,1.95,0.512820513,0,0,0,0.21,0.11,1.43,0.73,0.6,2.13,1.17,0.43,2.04,2.11,2.29,0,0,0.21,0,5.95,4.96,0.16
WRLevel2_2006-07_firefighters,0.834951,0.51,5.41,7.65,0.87,43.79,0.598837,1.36,46.24,4.8,0.28,0.54,0.06,0.09,0.15,6.07,0.009709,4.075581395,1.317919,13.87,9.105263,4.82,0.88,2.55,0.345098039,0.08,0.31,0.1,0.5,0.17,2.18,0.76,1.1,3.27,2.83,0.94,1.67,2.25,1.94,0.222222222,0.277777778,0.44,0.27,8.72,6.25,2.51
WRLevel2_2008-09_spacejunk,0.830097,0.49,5.29,7.48,0.87,41.99,0.578947,1.33,48,4.89,0.29,0.49,0.08,0.08,0.17,7.22,0.004854,4.49122807,1.398844,9.91,8.6,5.18,1.14,2.2,0.518181818,0.06,0.13,0.06,0.13,0.06,1.56,0.81,1.02,2.95,2.25,0.95,1.69,2.2,2,0.15,0.15,0.1482,0.15,8.05,7.36,2.6
